event_id,template_id,count
45699,427,1
45700,438,1
45701,7741,1
45702,7740,3
45703,504,1
45704,501,3
45705,272,1
45706,10287,1
45707,10272,2
45708,434,1
45709,380,1
45710,365,1
45711,342,2
45712,519,2
45713,10281,1
45714,9653,1
45715,1317,1
45716,5440,1
45717,1160,1
45718,8497,5
45719,7949,4
45720,10246,1
45721,10097,1
45722,10256,6
45723,8509,2
45724,10210,3
45725,414,1
45726,5519,1
45727,9160,1
45728,3475,1
45729,4849,1
45730,9734,1
45731,6775,1
45732,10096,1
45733,6337,1
45734,1348,1
45735,10213,4
45736,10212,2
45737,8505,3
45738,10263,3
45739,8503,2
45740,8490,1
45741,9645,2
45742,3066,3
45743,481,2
45744,9588,3
45745,2667,2
45746,506,1
45747,1928,2
45748,8399,1
45749,9607,2
45750,276,1
45751,10271,3
45752,10198,1
45753,495,2
45754,2482,1
45755,172,1
45756,260,1
45757,5540,1
45758,6056,2
45759,5118,1
45760,8494,2
45761,2442,2
45762,6952,2
45763,416,2
45764,268,1
45765,100,1
45766,7547,2
45767,9811,1
45768,2405,2
45769,2945,1
45770,340,1
45771,7526,1
45772,9945,1
45773,10142,1
45774,9449,2
45775,6044,2
45776,8551,1
45777,174,1
45778,424,1
45779,3178,1
45780,178,1
45781,355,1
45782,9368,1
45783,6084,1
45784,9689,1
45785,2547,1
45786,5944,1
45787,8029,1
45788,8063,1
45789,32,1
45790,2696,1
45791,6993,1
45792,5762,1
45793,3358,1
45794,436,2
45795,5956,1
45796,2567,1
45797,2866,1
45798,2837,1
45799,5947,1
45800,7498,1
45801,5951,2
45802,24,1
45803,1351,1
45804,7374,1
45805,5206,1
45806,6535,1
45807,1043,1
45808,5444,1
45809,8136,1
45810,8902,1
45811,2582,2
45812,7827,1
45813,7962,1
45814,7951,2
45815,517,1
45816,516,1
45817,510,1
45818,508,1
45819,512,1
45820,494,1
45821,479,1
45822,471,2
45823,423,1
45824,422,1
45825,415,1
45826,405,1
45827,404,1
45828,386,1
45829,3595,1
45830,6865,1
45831,382,1
45832,384,1
45833,381,1
45834,8150,1
45835,4655,1
45836,8790,1
45837,4476,1
45838,5522,1
45839,1198,1
45840,2170,1
45841,8673,1
45842,8124,1
45843,9596,1
45844,9291,1
45845,8222,2
45846,9264,1
45847,8192,3
45848,8151,1
45849,8073,1
45850,7659,1
45851,6085,1
45852,5974,1
45853,5957,1
45854,5949,1
45855,5829,1
45856,5728,1
45857,5683,1
45858,5694,1
45859,5591,1
45860,5504,1
45861,5421,1
45862,4879,1
45863,3546,1
45864,3287,1
45865,2855,1
45866,2813,1
45867,2646,1
45868,2066,1
45869,8502,1
45870,10188,1
45871,10208,1
45872,480,2
45873,2305,1
45874,8105,1
45875,5930,1
45876,6487,1
45877,9085,1
45878,2423,1
45879,5999,1
45880,9136,1
45881,8209,1
45882,5812,1
45883,4817,1
45884,454,1
45885,10128,1
45886,6664,1
45887,8834,1
45888,6776,1
45889,968,1
45890,1384,1
45891,4321,1
45892,6857,1
45893,166,1
45894,3320,1
45895,5843,1
45896,3639,1
45897,6165,1
45898,9897,1
45899,8968,1
45900,466,1
45901,3211,1
45902,7624,1
45903,981,1
45904,7879,1
45905,418,1
45906,7953,1
45907,462,1
45908,217,1
45909,461,1
45910,459,1
45911,441,1
45912,489,1
45913,8945,1
45914,4059,1
45915,6934,1
45916,1073,1
45917,4958,1
45918,668,1
45919,3058,2
45920,9185,1
45921,5140,1
45922,5883,1
45923,2064,1
45924,6767,1
45925,1904,1
45926,4520,1
45927,9367,1
45928,5800,1
45929,7440,1
45930,8862,1
45931,5453,1
45932,9924,1
45933,9543,2
45934,1049,1
45935,7623,1
45936,10022,1
45937,3337,1
45938,3325,1
45939,8589,1
45940,5588,1
45941,3119,4
45942,834,1
45943,1669,1
45944,3562,1
45945,4495,1
45946,9422,1
45947,8530,1
45948,2945,1
45949,5952,1
45950,2602,1
45951,9614,1
45952,8022,1
45953,5329,1
45954,7328,1
45955,3398,1
45956,2278,1
45957,8831,1
45958,8089,1
45959,3175,1
45960,2920,1
45961,47,2
45962,244,1
45963,252,1
45964,10257,7
45965,10250,6
45966,89,1
45967,269,1
45968,10322,10
45969,8501,8
45970,8496,8
45971,10212,8
45972,8502,1
45973,7741,3
45974,7947,2
45975,7953,1
45976,8492,7
45977,7959,4
45978,7966,5
45979,7093,4
45980,8485,11
45981,8499,5
45982,7960,5
45983,509,1
45984,514,1
45985,508,2
45986,499,3
45987,497,2
45988,493,2
45989,483,6
45990,492,1
45991,482,1
45992,479,2
45993,474,5
45994,487,8
45995,488,5
45996,453,1
45997,455,1
45998,451,1
45999,421,2
46000,449,1
46001,424,1
46002,420,2
46003,441,2
46004,436,1
46005,408,1
46006,429,1
46007,452,1
46008,468,2
46009,471,2
46010,454,4
46011,398,1
46012,387,1
46013,377,1
46014,434,2
46015,376,1
46016,365,1
46017,418,2
46018,364,2
46019,357,2
46020,10273,4
46021,10269,7
46022,10266,6
46023,10214,2
46024,10207,5
46025,8508,8
46026,10268,6
46027,10308,12
46028,8506,7
46029,7957,5
46030,8495,7
46031,10209,2
46032,438,1
46033,413,2
46034,443,1
46035,442,1
46036,2970,1
46037,10328,16
46038,10329,14
46039,10282,3
46040,10300,6
46041,10274,3
46042,10271,5
46043,10270,9
46044,10267,6
46045,10264,6
46046,10262,8
46047,10261,7
46048,10245,6
46049,10210,2
46050,8497,4
46051,8486,4
46052,7962,2
46053,7956,4
46054,7951,1
46055,10301,5
46056,10302,6
46057,10265,8
46058,10248,4
46059,10239,6
46060,475,5
46061,10327,11
46062,512,1
46063,8498,4
46064,8481,7
46065,10321,7
46066,8482,3
46067,7948,5
46068,470,4
46069,10318,9
46070,10312,3
46071,10310,8
46072,10184,4
46073,9744,2
46074,9665,4
46075,9724,3
46076,463,1
46077,7740,4
46078,10309,5
46079,7950,4
46080,8192,4
46081,8222,4
46082,2474,4
46083,7217,2
46084,9645,3
46085,1928,3
46086,9656,4
46087,3094,1
46088,3679,1
46089,2405,2
46090,5531,1
46091,9529,3
46092,5919,1
46093,6990,1
46094,6895,2
46095,5956,1
46096,6862,2
46097,6076,1
46098,3200,1
46099,2921,1
46100,5762,1
46101,10275,6
46102,10277,6
46103,10307,4
46104,10276,7
46105,10206,5
46106,8509,5
46107,8504,4
46108,10244,5
46109,7958,1
46110,10260,4
46111,385,1
46112,368,1
46113,10256,4
46114,391,1
46115,311,1
46116,254,1
46117,234,1
46118,10253,5
46119,10252,3
46120,178,1
46121,10251,5
46122,10255,2
46123,137,1
46124,74,1
46125,64,2
46126,45,1
46127,10247,3
46128,6850,6
46129,419,1
46130,416,1
46131,417,1
46132,446,1
46133,217,1
46134,356,1
46135,291,2
46136,10319,8
46137,10263,2
46138,315,1
46139,238,2
46140,8490,2
46141,8505,5
46142,506,1
46143,9677,4
46144,9545,2
46145,9515,1
46146,9542,1
46147,9460,4
46148,9466,2
46149,9449,1
46150,9441,2
46151,9291,2
46152,8400,1
46153,8773,1
46154,8239,1
46155,8168,3
46156,8151,3
46157,8065,2
46158,8063,1
46159,8037,1
46160,7547,2
46161,7669,1
46162,7601,1
46163,7526,3
46164,10246,1
46165,10238,3
46166,7094,1
46167,6477,1
46168,511,2
46169,8487,4
46170,10213,6
46171,8494,2
46172,8507,3
46173,10311,2
46174,8480,5
46175,10190,3
46176,10189,3
46177,10185,1
46178,9811,1
46179,9812,1
46180,9797,1
46181,9838,2
46182,9828,1
46183,9684,2
46184,9607,2
46185,9596,1
46186,9264,3
46187,9262,3
46188,10241,1
46189,8399,1
46190,8382,1
46191,8383,1
46192,8245,1
46193,8503,2
46194,6013,1
46195,10211,2
46196,6068,1
46197,5971,1
46198,8136,1
46199,7827,2
46200,7676,1
46201,501,2
46202,10258,1
46203,10215,4
46204,10216,1
46205,8484,3
46206,526,5
46207,518,2
46208,432,3
46209,10183,1
46210,9719,2
46211,9650,4
46212,9588,2
46213,477,1
46214,9348,1
46215,9256,1
46216,9161,1
46217,7659,1
46218,7344,1
46219,7374,1
46220,8073,1
46221,8186,2
46222,10240,2
46223,6397,5
46224,7180,1
46225,10205,1
46226,2650,3
46227,2349,2
46228,5455,2
46229,2956,2
46230,3066,3
46231,478,1
46232,2901,2
46233,411,1
46234,276,1
46235,2667,2
46236,260,1
46237,9258,2
46238,10094,1
46239,9602,1
46240,414,1
46241,3654,1
46242,342,1
46243,5459,1
46244,143,1
46245,6981,1
46246,29,1
46247,461,1
46248,2837,1
46249,2497,1
46250,1661,2
46251,9945,1
46252,2691,1
46253,5995,1
46254,6529,1
46255,4494,1
46256,4438,1
46257,8730,1
46258,6656,1
46259,9642,1
46260,8869,1
46261,2476,1
46262,3783,1
46263,1239,1
46264,469,1
46265,10177,2
46266,10249,1
46267,323,1
46268,309,1
46269,274,1
46270,176,1
46271,486,3
46272,480,1
46273,318,1
46274,8209,1
46275,117,1
46276,406,1
46277,242,1
46278,9058,1
46279,972,1
46280,97,1
46281,36,1
46282,2534,1
46283,2520,1
46284,7054,1
46285,2979,1
46286,5325,1
46287,8450,1
46288,4405,1
46289,1817,1
46290,5755,1
46291,2145,1
46292,8255,1
46293,5205,1
46294,4427,1
46295,5254,1
46296,2940,1
46297,6891,1
46298,4432,1
46299,4848,1
46300,5244,1
46301,8830,1
46302,6422,1
46303,1667,1
46304,9265,1
46305,5825,1
46306,5735,1
46307,2966,1
46308,10281,1
46309,10202,1
46310,10201,1
46311,113,1
46312,231,1
46313,2442,2
46314,10254,1
46315,10217,2
46316,2482,1
46317,10071,1
46318,5951,1
46319,10167,1
46320,4005,1
46321,5957,1
46322,6487,1
46323,3633,1
46324,5772,1
46325,5950,1
46326,1533,1
46327,305,1
46328,2468,1
46329,5612,1
46330,719,1
46331,5888,1
46332,2138,1
46333,6259,1
46334,472,1
46335,476,1
46336,384,1
46337,4068,1
46338,380,1
46339,371,1
46340,344,1
46341,352,1
46342,310,2
46343,266,1
46344,301,2
46345,172,2
46346,6382,1
46347,10272,1
46348,3246,3
46349,7952,1
46350,8510,2
46351,6633,1
46352,7899,1
46353,6256,1
46354,4659,1
46355,8312,1
46356,2567,1
46357,1209,1
46358,5681,1
46359,6318,1
46360,2514,1
46361,431,2
46362,6082,1
46363,5454,1
46364,10208,1
46365,215,2
46366,3651,1
46367,9651,1
46368,9721,1
46369,5540,1
46370,510,1
46371,5099,1
46372,1006,1
46373,2093,1
46374,3756,1
46375,4062,1
46376,1303,1
46377,7800,1
46378,1151,1
46379,904,1
46380,3599,1
46381,3130,1
46382,4820,1
46383,3624,1
46384,4705,1
46385,5326,1
46386,10112,1
46387,9111,1
46388,4699,1
46389,3222,1
46390,22,1
46391,9473,1
46392,505,1
46393,9398,1
46394,9308,1
46395,10319,12
46396,10329,10
46397,10328,17
46398,10327,21
46399,10322,14
46400,8494,2
46401,8482,4
46402,7964,4
46403,7961,1
46404,7956,9
46405,7962,3
46406,10296,1
46407,179,1
46408,37,1
46409,7791,1
46410,4920,1
46411,5016,1
46412,1384,1
46413,5957,1
46414,7856,1
46415,8501,12
46416,10264,11
46417,10318,11
46418,10312,5
46419,10310,9
46420,10308,13
46421,9602,3
46422,9651,5
46423,10274,2
46424,9804,1
46425,10269,4
46426,10267,11
46427,10263,7
46428,10260,8
46429,10262,6
46430,10253,8
46431,10250,12
46432,10251,4
46433,10247,4
46434,10213,6
46435,8503,5
46436,8486,7
46437,7948,7
46438,8510,6
46439,9710,1
46440,9705,1
46441,7957,8
46442,10265,5
46443,475,6
46444,6850,7
46445,8495,13
46446,2196,1
46447,2444,1
46448,9398,1
46449,2629,1
46450,8662,1
46451,8831,1
46452,10255,4
46453,10239,7
46454,10217,3
46455,8490,2
46456,275,1
46457,1838,1
46458,9406,3
46459,6930,1
46460,9414,1
46461,7467,1
46462,3859,1
46463,4328,1
46464,1802,1
46465,9275,1
46466,7104,1
46467,6941,1
46468,9900,1
46469,3140,1
46470,7120,1
46471,5414,1
46472,7976,1
46473,6990,1
46474,2743,1
46475,4895,1
46476,3562,1
46477,3090,1
46478,2907,1
46479,4922,1
46480,4283,1
46481,6404,1
46482,5090,1
46483,6619,3
46484,5407,1
46485,8498,4
46486,466,2
46487,408,1
46488,2533,1
46489,316,1
46490,209,1
46491,10238,4
46492,8499,11
46493,6490,1
46494,451,3
46495,404,3
46496,400,1
46497,10302,11
46498,10301,10
46499,10282,4
46500,284,1
46501,254,1
46502,649,1
46503,176,1
46504,81,2
46505,2666,1
46506,10159,2
46507,10006,1
46508,10270,8
46509,10261,11
46510,10276,9
46511,10249,2
46512,398,5
46513,476,3
46514,478,5
46515,486,3
46516,479,1
46517,492,2
46518,8508,9
46519,8497,3
46520,7960,8
46521,7953,4
46522,516,2
46523,517,4
46524,10210,6
46525,8485,16
46526,8481,10
46527,8480,4
46528,7952,4
46529,7947,2
46530,7741,2
46531,510,2
46532,508,1
46533,501,3
46534,504,3
46535,481,3
46536,453,2
46537,414,3
46538,484,3
46539,10266,6
46540,10300,8
46541,10277,6
46542,10248,9
46543,6397,7
46544,343,1
46545,10205,6
46546,7180,4
46547,474,5
46548,9545,5
46549,2650,6
46550,432,5
46551,7966,9
46552,9650,3
46553,5455,4
46554,2956,3
46555,97,1
46556,9665,1
46557,2474,4
46558,3066,2
46559,7949,3
46560,8222,4
46561,7951,4
46562,470,2
46563,499,5
46564,1928,4
46565,2667,3
46566,488,2
46567,1667,2
46568,497,2
46569,9291,4
46570,9656,3
46571,10094,2
46572,9258,5
46573,5515,1
46574,2527,1
46575,9724,4
46576,10142,2
46577,1661,3
46578,5459,3
46579,4492,1
46580,100,2
46581,3150,4
46582,1453,1
46583,3286,4
46584,310,6
46585,5558,1
46586,4688,1
46587,260,1
46588,4156,1
46589,9107,1
46590,7765,1
46591,8065,2
46592,2351,1
46593,8151,2
46594,2442,4
46595,2405,2
46596,2497,2
46597,234,1
46598,7526,2
46599,9812,3
46600,420,1
46601,1820,1
46602,9269,2
46603,3333,1
46604,8272,1
46605,7827,2
46606,8773,2
46607,2582,1
46608,2833,3
46609,9449,3
46610,6862,2
46611,9596,1
46612,5681,1
46613,9161,1
46614,6083,1
46615,9348,1
46616,10232,2
46617,5947,3
46618,9082,3
46619,3065,2
46620,8063,1
46621,10086,1
46622,7696,1
46623,8998,2
46624,5167,2
46625,5540,4
46626,8686,2
46627,9331,2
46628,379,1
46629,6584,1
46630,8399,2
46631,5622,1
46632,54,2
46633,413,3
46634,10183,2
46635,3633,1
46636,5701,1
46637,3037,2
46638,2256,2
46639,326,2
46640,3200,2
46641,5816,1
46642,5320,1
46643,5248,1
46644,3206,1
46645,10204,1
46646,188,4
46647,2752,1
46648,7912,1
46649,3587,1
46650,6382,1
46651,4314,1
46652,6615,1
46653,6614,1
46654,6609,1
46655,6607,1
46656,6608,1
46657,6604,1
46658,6593,1
46659,6590,1
46660,6549,1
46661,6441,1
46662,8492,6
46663,215,3
46664,483,4
46665,8192,4
46666,487,8
46667,9677,4
46668,10206,2
46669,2901,3
46670,5684,1
46671,9721,2
46672,3654,1
46673,357,2
46674,10209,2
46675,477,3
46676,10309,10
46677,3119,3
46678,10321,14
46679,10189,3
46680,9028,1
46681,10307,6
46682,6056,2
46683,7217,3
46684,301,2
46685,10311,6
46686,64,2
46687,2691,2
46688,5641,2
46689,10271,2
46690,8168,1
46691,143,2
46692,10252,3
46693,338,2
46694,95,1
46695,7547,2
46696,2837,2
46697,137,1
46698,8496,5
46699,10257,7
46700,22,3
46701,10245,3
46702,250,5
46703,302,1
46704,10144,1
46705,5919,2
46706,1685,1
46707,6616,1
46708,8487,5
46709,6085,2
46710,126,1
46711,7740,6
46712,9689,1
46713,6895,1
46714,8124,1
46715,311,1
46716,2921,1
46717,8484,5
46718,2547,1
46719,235,3
46720,5699,1
46721,6038,1
46722,386,3
46723,6981,1
46724,364,1
46725,349,2
46726,347,3
46727,344,1
46728,520,3
46729,324,1
46730,514,1
46731,5631,1
46732,4879,1
46733,3660,2
46734,3544,1
46735,3441,4
46736,2646,1
46737,429,2
46738,424,1
46739,422,4
46740,2107,2
46741,1220,1
46742,1210,1
46743,1438,2
46744,1643,1
46745,2441,1
46746,2482,1
46747,2567,1
46748,2645,1
46749,2735,1
46750,2813,2
46751,2866,1
46752,2860,2
46753,2891,1
46754,2900,1
46755,3059,2
46756,3240,1
46757,3266,1
46758,3268,1
46759,3270,2
46760,3271,1
46761,3254,2
46762,438,3
46763,7093,8
46764,449,3
46765,8505,1
46766,10256,5
46767,10273,1
46768,10214,3
46769,10208,4
46770,10216,6
46771,3651,1
46772,2349,3
46773,10212,3
46774,10275,3
46775,526,6
46776,10215,4
46777,10244,5
46778,5995,4
46779,5531,1
46780,1533,2
46781,8507,3
46782,9797,2
46783,241,1
46784,9645,1
46785,6952,3
46786,9441,1
46787,4005,1
46788,3137,1
46789,29,1
46790,74,1
46791,9945,1
46792,7669,1
46793,10202,1
46794,42,1
46795,276,2
46796,380,1
46797,411,1
46798,180,1
46799,3094,2
46800,7623,1
46801,109,1
46802,9515,1
46803,7150,1
46804,8064,1
46805,9560,1
46806,10292,1
46807,506,3
46808,350,1
46809,348,1
46810,8506,7
46811,8509,2
46812,3246,2
46813,9460,2
46814,509,2
46815,342,4
46816,9256,2
46817,3679,2
46818,4972,3
46819,461,2
46820,511,2
46821,406,1
46822,325,1
46823,313,1
46824,303,2
46825,306,1
46826,297,1
46827,286,1
46828,290,2
46829,271,4
46830,263,1
46831,256,1
46832,7950,2
46833,171,1
46834,147,1
46835,10291,1
46836,10138,1
46837,10106,1
46838,10046,1
46839,10038,1
46840,9903,1
46841,9756,1
46842,9547,1
46843,7958,1
46844,7959,2
46845,518,1
46846,503,1
46847,502,1
46848,434,1
46849,10281,1
46850,443,1
46851,2970,1
46852,441,1
46853,387,1
46854,251,2
46855,259,2
46856,309,2
46857,333,2
46858,130,1
46859,60,1
46860,455,2
46861,48,1
46862,61,1
46863,65,1
46864,85,1
46865,358,1
46866,383,1
46867,244,1
46868,17,1
46869,394,1
46870,391,2
46871,384,1
46872,377,1
46873,341,1
46874,329,1
46875,318,2
46876,315,3
46877,274,1
46878,9811,1
46879,289,1
46880,371,1
46881,382,2
46882,249,1
46883,252,1
46884,227,1
46885,229,1
46886,513,2
46887,493,1
46888,485,1
46889,10241,2
46890,365,1
46891,269,2
46892,10268,3
46893,8186,1
46894,3358,1
46895,10240,3
46896,482,1
46897,472,1
46898,448,2
46899,445,2
46900,428,1
46901,381,1
46902,401,2
46903,402,1
46904,10184,2
46905,8502,1
46906,10297,1
46907,10298,1
46908,10299,1
46909,10290,1
46910,10233,1
46911,10224,1
46912,10198,1
46913,10190,2
46914,512,1
46915,460,1
46916,454,3
46917,494,1
46918,10231,1
46919,9684,1
46920,436,1
46921,8037,1
46922,412,2
46923,7344,1
46924,6084,1
46925,6074,1
46926,6030,1
46927,354,1
46928,5979,1
46929,5936,1
46930,5858,1
46931,5829,1
46932,5728,1
46933,5683,1
46934,5635,1
46935,5118,2
46936,3588,1
46937,3283,1
46938,3169,1
46939,334,1
46940,3061,1
46941,291,2
46942,288,2
46943,340,1
46944,417,2
46945,421,1
46946,465,1
46947,418,2
46948,419,2
46949,416,1
46950,415,1
46951,294,1
46952,298,1
46953,282,1
46954,280,1
46955,281,1
46956,277,1
46957,237,1
46958,231,1
46959,226,1
46960,7094,1
46961,409,1
46962,2641,1
46963,495,1
46964,321,1
46965,9607,1
46966,9456,1
46967,9529,1
46968,9648,1
46969,2259,1
46970,3357,1
46971,2857,1
46972,2815,1
46973,2496,1
46974,2696,1
46975,1388,1
46976,1884,1
46977,389,1
46978,431,1
46979,442,1
46980,217,1
46981,149,2
46982,200,1
46983,47,1
46984,9,1
46985,390,2
46986,182,1
46987,82,1
46988,233,1
46989,10207,3
46990,8504,2
46991,10211,1
46992,216,1
46993,204,1
46994,184,1
46995,172,1
46996,123,1
46997,10302,11
46998,10301,5
46999,10322,12
47000,10329,12
47001,10327,10
47002,10321,6
47003,10309,8
47004,10308,5
47005,10267,13
47006,10217,4
47007,10216,4
47008,10214,4
47009,10215,4
47010,10213,6
47011,10207,2
47012,8510,7
47013,10208,3
47014,8503,6
47015,8495,6
47016,8485,9
47017,8481,7
47018,8482,4
47019,10266,8
47020,8486,6
47021,8501,13
47022,10310,5
47023,10247,5
47024,8506,6
47025,8498,4
47026,8494,2
47027,7960,5
47028,526,5
47029,10250,7
47030,10241,3
47031,10238,5
47032,8496,6
47033,8496,1
47034,7956,6
47035,514,2
47036,512,1
47037,7957,7
47038,513,1
47039,7948,5
47040,506,2
47041,519,2
47042,10270,8
47043,10276,7
47044,10265,10
47045,10251,6
47046,10269,8
47047,466,2
47048,7740,6
47049,8499,6
47050,517,2
47051,10239,1
47052,10210,3
47053,10159,1
47054,10146,1
47055,10088,2
47056,10328,18
47057,10248,9
47058,6850,9
47059,6397,7
47060,3371,1
47061,9664,1
47062,9411,1
47063,8255,2
47064,6368,1
47065,8192,5
47066,8819,1
47067,7144,1
47068,3051,1
47069,6826,1
47070,10272,2
47071,10312,5
47072,10277,4
47073,10212,8
47074,10240,5
47075,8509,4
47076,8492,6
47077,10307,5
47078,470,3
47079,3651,3
47080,10263,6
47081,2349,4
47082,5995,3
47083,9460,3
47084,310,3
47085,9588,2
47086,9719,2
47087,10190,2
47088,9721,3
47089,3286,3
47090,3654,2
47091,431,2
47092,9656,2
47093,2442,3
47094,5118,1
47095,9269,1
47096,6952,3
47097,10252,5
47098,424,1
47099,9577,1
47100,8186,3
47101,3150,3
47102,5947,1
47103,2497,1
47104,382,1
47105,510,1
47106,6981,1
47107,5951,1
47108,9441,1
47109,4005,2
47110,371,1
47111,326,1
47112,2405,1
47113,174,1
47114,6584,1
47115,6082,1
47116,2837,1
47117,5167,2
47118,3058,1
47119,9331,1
47120,8124,1
47121,5762,1
47122,8399,1
47123,508,1
47124,3061,1
47125,2813,1
47126,2256,1
47127,9368,1
47128,3287,2
47129,309,2
47130,3633,1
47131,234,2
47132,209,1
47133,9623,1
47134,6030,2
47135,6074,2
47136,2646,1
47137,5825,1
47138,5206,2
47139,3055,1
47140,3387,1
47141,6898,1
47142,9574,1
47143,10188,1
47144,9828,1
47145,2871,1
47146,6303,1
47147,5637,1
47148,24,1
47149,1220,1
47150,10318,5
47151,188,3
47152,85,1
47153,71,1
47154,10319,7
47155,10273,2
47156,10300,5
47157,10311,2
47158,10253,11
47159,7947,1
47160,7094,4
47161,516,3
47162,503,1
47163,495,1
47164,10262,3
47165,7741,4
47166,389,1
47167,130,1
47168,10274,2
47169,10275,3
47170,6076,1
47171,10206,4
47172,518,3
47173,10205,5
47174,10209,4
47175,10257,7
47176,10249,2
47177,8507,4
47178,7949,2
47179,487,5
47180,453,1
47181,436,4
47182,417,4
47183,399,2
47184,342,2
47185,352,3
47186,10261,9
47187,10245,7
47188,452,2
47189,5754,1
47190,475,4
47191,6025,1
47192,8940,1
47193,1222,1
47194,5697,1
47195,4693,1
47196,1316,1
47197,4384,1
47198,2691,2
47199,2609,1
47200,1816,1
47201,6522,1
47202,6602,1
47203,9400,1
47204,8168,3
47205,10164,1
47206,1364,1
47207,485,1
47208,1926,1
47209,4969,1
47210,1790,1
47211,2395,1
47212,9916,1
47213,118,1
47214,7550,1
47215,5483,1
47216,2257,1
47217,6615,1
47218,2252,1
47219,3563,1
47220,8574,1
47221,10028,1
47222,6770,1
47223,4646,1
47224,2835,1
47225,5054,1
47226,7451,1
47227,6537,1
47228,9363,1
47229,8671,1
47230,7653,1
47231,6659,1
47232,2288,1
47233,2355,1
47234,291,3
47235,239,1
47236,4526,1
47237,2373,1
47238,9422,1
47239,3625,1
47240,5227,1
47241,474,5
47242,463,1
47243,8487,7
47244,7180,4
47245,2956,3
47246,2641,2
47247,3246,3
47248,8085,1
47249,4450,1
47250,3297,1
47251,4783,1
47252,3873,1
47253,3684,1
47254,1054,1
47255,9557,1
47256,4304,1
47257,306,1
47258,268,2
47259,176,1
47260,9545,3
47261,47,1
47262,9558,1
47263,9513,1
47264,8589,1
47265,8237,1
47266,5477,1
47267,1871,1
47268,10291,1
47269,8722,1
47270,8741,1
47271,2037,1
47272,4998,1
47273,5944,1
47274,4130,1
47275,6834,1
47276,5906,1
47277,5454,1
47278,2690,1
47279,7198,1
47280,7043,1
47281,4521,1
47282,9945,1
47283,483,2
47284,8254,1
47285,4470,1
47286,7150,1
47287,10264,9
47288,10268,6
47289,7966,3
47290,9677,3
47291,8497,4
47292,10282,3
47293,2804,1
47294,4879,1
47295,7335,1
47296,10256,4
47297,432,3
47298,215,1
47299,8484,4
47300,443,1
47301,438,1
47302,441,2
47303,263,1
47304,139,1
47305,32,1
47306,106,1
47307,383,2
47308,238,1
47309,145,1
47310,182,1
47311,151,1
47312,64,2
47313,205,2
47314,211,1
47315,272,2
47316,154,1
47317,113,1
47318,7951,2
47319,7093,5
47320,7952,2
47321,499,3
47322,461,2
47323,423,3
47324,412,5
47325,405,2
47326,403,3
47327,402,2
47328,404,4
47329,465,2
47330,8490,2
47331,340,3
47332,1928,2
47333,4701,1
47334,4972,1
47335,7095,1
47336,504,2
47337,505,2
47338,10211,2
47339,8504,1
47340,8508,4
47341,413,1
47342,411,2
47343,414,1
47344,420,3
47345,7962,2
47346,8480,3
47347,7959,2
47348,408,1
47349,7953,2
47350,349,1
47351,318,2
47352,488,2
47353,481,3
47354,257,1
47355,255,1
47356,244,1
47357,448,1
47358,439,1
47359,472,1
47360,422,2
47361,419,2
47362,406,1
47363,401,1
47364,370,1
47365,367,1
47366,365,1
47367,366,1
47368,364,1
47369,357,2
47370,351,1
47371,378,1
47372,377,1
47373,220,1
47374,2460,1
47375,8505,3
47376,8413,1
47377,9448,1
47378,8830,1
47379,305,1
47380,6798,1
47381,421,2
47382,9566,1
47383,1011,1
47384,460,1
47385,454,4
47386,10299,2
47387,429,1
47388,7849,1
47389,469,3
47390,7432,1
47391,10271,6
47392,10234,1
47393,9811,1
47394,9812,1
47395,9602,1
47396,9082,1
47397,8374,1
47398,449,1
47399,446,1
47400,8561,1
47401,8383,1
47402,5998,1
47403,6020,1
47404,10186,1
47405,2482,1
47406,2107,1
47407,5934,1
47408,33,1
47409,78,1
47410,3269,1
47411,3821,1
47412,9490,1
47413,3698,1
47414,4211,1
47415,168,1
47416,9844,1
47417,155,1
47418,6560,1
47419,4214,1
47420,2924,1
47421,10244,3
47422,4263,1
47423,6403,1
47424,3364,1
47425,5539,1
47426,7886,1
47427,7251,1
47428,3321,1
47429,5642,1
47430,3736,1
47431,226,1
47432,282,1
47433,10255,3
47434,10260,5
47435,369,1
47436,497,1
47437,376,1
47438,7961,1
47439,283,1
47440,9240,2
47441,110,1
47442,8949,1
47444,2650,2
47445,8649,1
47446,489,2
47447,8453,1
47448,8431,1
47449,477,1
47450,418,2
47451,5455,1
47452,2474,2
47453,8222,3
47454,7950,1
47455,3119,1
47456,3066,2
47457,2667,1
47458,509,1
47459,1667,1
47460,9645,1
47461,9665,1
47462,9258,2
47463,2901,2
47464,9744,1
47465,9650,2
47466,9684,2
47467,3441,1
47468,9724,2
47469,5540,1
47470,9256,2
47471,321,1
47472,9291,1
47473,271,1
47474,172,1
47475,9028,2
47476,9607,1
47477,450,1
47478,9262,1
47479,9651,1
47480,398,1
47481,250,1
47482,476,1
47483,7217,1
47484,10246,1
47485,260,1
47486,5919,1
47487,9529,1
47488,4953,1
47489,9406,1
47490,8924,1
47491,8118,1
47492,482,1
47493,5971,1
47494,4039,1
47495,9838,1
47496,6934,1
47497,3358,1
47498,8547,1
47499,304,1
47500,8726,1
47501,5829,1
47502,807,1
47503,7601,1
47504,2900,1
47505,2527,1
47506,256,1
47507,5205,1
47508,5651,1
47509,7119,1
47510,2943,1
47511,484,1
47512,416,1
47513,415,1
47514,363,1
47515,335,1
