student_id, semester, course_id, grade
40110014,997,110,16
40110080,998,118,7
40110088,990,138,13
40110083,999,122,18
40110093,996,100,12
40110036,990,129,5
40110082,997,152,4
40110031,995,108,10
40110024,999,159,4
40110053,992,128,10
40110003,998,148,18
40110003,999,134,8
40110007,994,123,9
40110061,990,133,14
40110018,990,155,11
40110047,997,133,15
40110054,991,139,17
40110073,994,115,13
40110006,996,134,18
40110025,992,146,19
40110023,994,102,16
40110079,993,149,15
40110095,996,140,6
40110007,999,118,6
40110092,996,143,3
40110038,990,130,18
40110030,991,147,18
40110048,997,101,17
40110001,991,127,0
40110094,990,113,11
40110038,991,100,5
40110044,995,126,1
40110027,991,144,17
40110095,991,141,8
40110021,990,150,16
40110058,993,100,10
40110080,998,124,2
40110092,995,156,14
40110023,997,122,17
40110042,995,103,4
40110070,992,148,0
40110050,996,125,11
40110074,990,133,7
40110042,991,159,5
40110081,997,140,0
40110067,992,152,6
40110047,995,160,14
40110097,996,110,19
40110047,996,118,11
40110062,998,112,9
40110071,994,134,19
40110059,996,127,4
40110012,991,131,12
40110006,997,130,12
40110018,998,143,2
40110092,994,112,7
40110056,991,107,10
40110084,994,161,9
40110016,996,123,9
40110079,992,143,12
40110049,993,121,19
40110030,992,125,12
40110042,992,157,1
40110060,991,102,17
40110000,993,161,9
40110006,992,137,20
40110059,998,163,13
40110018,994,138,9
40110032,995,134,2
40110049,991,152,9
40110054,990,152,7
40110026,990,139,11
40110099,990,141,3
40110042,999,152,4
40110024,997,163,10
40110080,991,100,9
40110033,997,149,13
40110085,994,158,7
40110092,999,105,20
40110029,993,107,20
40110081,993,162,1
40110079,992,146,2
40110054,996,115,15
40110062,994,120,1
40110005,997,144,10
40110070,990,160,1
40110066,996,113,14
40110035,990,155,17
40110071,996,133,19
40110028,995,107,15
40110026,993,155,17
40110041,998,150,4
40110059,993,152,16
40110066,996,117,0
40110025,995,131,10
40110084,993,115,20
40110091,997,105,20
40110048,992,114,2
40110099,995,135,0
40110050,994,150,20
40110044,991,151,11
40110071,999,149,14
40110090,994,148,17
40110062,991,112,1
40110048,999,136,9
40110002,999,125,3
40110057,998,160,8
40110056,995,125,12
40110047,993,147,18
40110023,992,146,14
40110023,995,101,0
40110075,999,148,16
40110009,993,119,16
40110075,994,139,14
40110097,996,138,4
40110072,995,133,1
40110004,993,100,2
40110026,991,135,16
40110020,990,135,17
40110070,990,133,16
40110031,996,128,1
40110099,999,130,17
40110045,990,132,15
40110034,993,109,5
40110050,998,139,1
40110093,996,160,11
40110091,992,149,7
40110091,992,135,7
40110075,997,126,2
40110064,999,145,2
40110088,991,116,9
40110022,997,116,0
40110053,992,133,18
40110024,997,141,15
40110072,995,114,15
40110010,992,123,20
40110037,993,105,13
40110062,994,128,0
40110057,993,115,15
40110016,992,149,16
40110077,995,115,5
40110013,991,116,0
40110074,994,147,16
40110020,996,131,19
40110032,998,155,5
40110010,993,130,8
40110041,991,145,13
40110052,991,125,5
40110047,999,103,15
40110092,990,124,1
40110074,996,105,8
40110009,995,162,0
40110016,995,113,20
40110012,992,129,11
40110015,997,138,19
40110039,997,142,7
40110021,991,144,8
40110056,994,127,14
40110073,995,106,20
40110084,999,150,11
40110039,990,144,7
40110018,998,100,7
40110076,996,122,15
40110002,993,141,16
40110018,997,101,16
40110072,992,150,19
40110002,998,117,10
40110011,995,110,7
40110082,995,134,10
40110079,995,139,7
40110069,994,149,18
40110080,990,122,8
40110015,993,122,13
40110094,999,142,1
40110082,991,132,11
40110068,995,101,20
40110097,991,122,14
40110079,998,107,2
40110004,991,149,11
40110075,998,127,11
40110007,996,136,9
40110078,998,111,19
40110013,999,142,14
40110029,998,116,14
40110092,999,116,3
40110066,997,138,3
40110095,991,112,9
40110005,999,107,15
40110082,996,148,17
40110078,994,117,13
40110088,995,109,16
40110033,998,161,2
40110006,992,111,6
40110084,993,113,17
40110032,994,131,8
40110060,991,143,2
40110066,998,130,1
40110028,996,141,9
40110015,991,136,8
40110053,998,138,10
40110010,990,140,4
40110033,999,116,1
40110061,996,100,14
40110022,996,154,6
40110009,990,108,5
40110021,996,140,17
40110008,992,109,8
40110035,994,150,14
40110090,993,112,4
40110004,996,151,17
40110047,990,123,17
40110080,997,161,13
40110061,997,161,9
40110024,993,141,18
40110038,995,114,7
40110022,996,162,8
40110003,996,140,1
40110042,994,112,1
40110050,998,118,18
40110076,992,152,6
40110028,992,137,11
40110027,992,116,2
40110078,991,130,13
40110044,990,161,4
40110013,999,148,14
40110038,997,102,4
40110019,994,100,1
40110074,991,145,2
40110067,994,160,6
40110037,998,115,7
40110091,990,104,13
40110043,994,129,13
40110067,990,162,6
40110017,999,151,0
40110087,998,155,0
40110087,996,128,5
40110030,996,156,15
40110021,999,103,17
40110082,994,113,1
40110008,999,100,19
40110090,994,120,8
40110088,992,118,18
40110074,991,141,5
40110018,996,134,19
40110016,995,123,18
40110097,998,152,6
40110007,995,120,10
40110057,990,145,11
40110002,998,150,2
40110013,990,147,16
40110046,995,132,2
40110089,996,124,17
40110011,995,127,16
40110042,993,139,0
40110027,990,139,6
40110053,993,100,3
40110037,998,133,17
40110069,994,147,20
40110007,992,110,6
40110039,994,146,8
40110021,993,103,1
40110091,990,134,1
40110075,993,124,11
40110084,998,122,13
40110063,999,142,17
40110059,991,113,0
40110057,996,101,10
40110043,990,110,3
40110073,999,156,20
40110048,998,105,19
40110059,999,148,13
40110001,997,102,20
40110000,994,130,6
40110024,990,107,2
40110023,999,107,14
40110095,990,135,0
40110077,995,138,11
40110034,998,113,12
40110077,991,154,5
40110006,996,114,15
40110006,995,116,5
40110010,990,116,7
40110038,998,124,13
40110043,991,101,19
40110071,997,102,7
40110016,998,131,0
40110080,991,157,17
40110041,990,122,1
40110031,991,132,4
40110056,990,130,8
40110011,998,143,1
40110008,992,145,13
40110051,991,134,4
40110072,998,115,6
40110036,993,100,7
40110089,991,125,11
40110031,994,109,20
40110097,990,118,12
40110087,998,145,16
40110048,997,106,20
40110096,995,160,6
40110073,990,120,2
40110038,995,130,17
40110031,996,109,17
40110045,991,143,9
40110017,996,131,7
40110004,996,135,5
40110093,992,100,11
40110047,999,142,7
40110088,994,112,4
40110000,993,101,16
40110051,999,160,10
40110091,992,144,3
40110039,999,137,17
40110047,993,130,0
40110039,993,133,18
40110050,997,121,12
40110038,994,128,6
40110093,997,154,18
40110090,999,126,11
40110029,998,144,12
40110014,995,149,4
40110045,991,123,5
40110057,995,151,15
40110019,995,130,9
40110049,995,141,3
40110032,995,133,3
40110004,999,118,11
40110008,999,111,9
40110041,990,133,8
40110072,990,149,18
40110065,996,154,18
40110039,999,151,0
40110006,993,151,3
40110000,994,159,0
40110018,995,107,19
40110056,996,101,18
40110094,994,126,1
40110086,996,145,2
40110003,993,138,4
40110090,993,127,8
40110063,998,161,12
40110087,991,108,2
40110081,994,114,2
40110021,996,120,7
40110020,994,162,3
40110086,999,127,20
40110094,992,157,4
40110002,997,129,17
40110085,993,156,0
40110095,996,151,4
40110038,993,123,18
40110073,995,102,18
40110065,999,162,19
40110058,999,128,19
40110090,991,151,8
40110005,996,102,6
40110050,990,133,12
40110094,996,100,3
40110098,999,104,10
40110019,992,131,6
40110058,996,123,3
40110033,997,139,15
40110062,996,127,5
40110042,991,136,3
40110012,999,128,5
40110039,991,133,12
40110018,992,109,20
40110055,993,135,1
40110004,999,157,5
40110033,993,160,18
40110007,991,102,17
40110030,994,105,15
40110043,993,105,15
40110014,990,118,2
40110088,993,163,2
40110031,994,150,9
40110085,993,111,7
40110054,994,115,10
40110022,991,117,18
40110027,998,162,20
40110030,998,134,14
40110046,993,101,12
40110088,996,142,20
40110048,990,123,1
40110093,994,146,11
40110089,994,159,15
40110072,993,137,3
40110048,999,151,2
40110064,996,146,16
40110044,998,120,11
40110005,999,126,16
40110022,995,160,3
40110053,996,156,13
40110013,993,102,19
40110019,992,154,6
40110070,998,119,9
40110098,998,135,4
40110099,994,102,10
40110050,993,108,3
40110036,997,101,2
40110039,999,162,2
40110001,999,114,12
40110072,998,106,1
40110060,993,146,6
40110020,991,154,9
40110082,997,132,15
40110015,998,112,16
40110040,995,101,3
40110097,998,137,3
40110006,994,141,15
40110056,998,139,5
40110033,990,124,12
40110030,995,154,13
40110060,990,105,0
40110049,991,141,3
40110065,990,127,10
40110022,991,146,3
40110042,995,133,12
40110072,995,125,11
40110048,992,153,4
40110095,998,134,17
40110056,990,106,12
40110084,994,131,10
40110034,994,124,17
40110072,999,138,1
40110010,994,161,10
40110049,993,111,20
40110097,999,134,17
40110023,996,158,18
40110046,997,112,16
40110015,991,142,16
40110067,995,121,19
40110075,991,130,19
40110091,995,159,4
40110029,990,133,10
40110051,992,114,12
40110089,993,123,15
40110037,994,146,18
40110073,992,105,0
40110004,992,133,1
40110013,992,109,5
40110096,996,134,11
40110008,999,104,8
40110045,992,116,2
40110037,992,116,9
40110071,991,145,17
40110003,991,132,15
40110044,996,137,12
40110095,997,111,6
40110029,990,123,8
40110041,995,104,11
40110007,999,136,0
40110014,999,155,20
40110051,991,112,6
40110002,997,135,17
40110022,999,160,7
40110099,993,134,10
40110062,993,111,9
40110023,990,119,4
40110095,991,117,17
40110084,991,138,5
40110023,999,145,14
40110055,991,130,5
40110077,991,125,16
40110015,997,156,11
40110093,991,104,13
40110065,993,100,17
40110069,991,136,11
40110039,998,139,14
40110077,998,130,13
40110022,994,152,16
40110012,998,154,19
40110043,990,144,18
40110056,994,150,2
40110022,995,108,20
40110054,996,151,12
40110053,993,156,16
40110040,997,100,18
40110024,992,154,13
40110099,999,106,17
40110067,992,131,5
40110092,992,109,13
40110080,999,129,20
40110058,992,126,16
40110090,997,107,4
40110080,998,123,0
40110097,996,160,2
40110011,994,141,19
40110093,996,148,16
40110083,997,118,16
40110086,993,112,18
40110061,992,155,1
40110032,994,137,12
40110034,996,139,0
40110030,996,102,14
40110029,997,108,16
40110015,997,125,2
40110087,999,163,15
40110018,996,154,18
40110066,995,142,2
40110028,993,142,6
40110089,996,153,19
40110072,990,110,6
40110079,994,119,17
40110071,990,116,11
40110098,992,159,1
40110001,991,161,3
40110054,999,149,18
40110050,992,152,10
40110077,993,112,0
40110047,997,137,3
40110072,990,162,12
40110071,996,112,4
40110087,994,156,20
40110053,997,116,3
40110030,990,109,0
40110039,992,154,3
40110093,998,154,13
40110077,996,162,20
40110076,995,156,0
40110081,999,102,16
40110027,992,126,15
40110091,995,140,3
40110071,993,153,18
40110005,993,128,14
40110093,991,163,14
40110060,995,143,14
40110029,994,130,17
40110022,992,137,6
40110076,999,131,8
40110021,997,148,8
40110098,999,127,12
40110014,991,139,4
40110050,990,114,13
40110061,994,143,4
40110047,999,152,18
40110085,998,151,6
40110029,991,157,20
40110063,998,105,2
40110078,994,109,0
40110098,990,147,13
40110013,998,128,9
40110015,997,104,3
40110025,998,106,2
40110024,993,143,4
40110097,992,109,10
40110007,995,156,0
40110029,996,134,5
40110043,994,122,14
40110014,998,154,6
40110052,995,116,8
40110096,993,162,20
40110022,992,120,16
40110070,999,152,2
40110010,995,112,3
40110051,995,102,12
40110036,996,132,2
40110057,992,153,3
40110007,997,151,12
40110050,999,159,19
40110096,996,156,13
40110058,992,123,11
40110010,998,127,7
40110023,990,150,12
40110044,997,124,12
40110024,998,145,1
40110079,993,146,11
40110080,994,123,12
40110032,995,116,6
40110092,992,144,11
40110056,999,126,18
40110039,994,109,12
40110053,992,153,8
40110091,998,133,19
40110067,994,122,3
40110065,997,100,16
40110090,992,122,3
40110073,992,117,11
40110033,993,135,5
40110070,996,157,17
40110089,997,105,11
40110022,993,118,12
40110000,994,103,19
40110085,997,115,13
40110072,993,106,16
40110017,995,126,1
40110045,994,152,9
40110064,996,155,1
40110021,997,105,20
40110047,998,149,14
40110094,999,144,8
40110041,995,112,9
40110079,996,158,4
40110041,992,138,5
40110086,991,132,15
40110060,991,148,15
40110051,999,161,7
40110021,994,146,15
40110051,994,161,6
40110065,998,145,8
40110054,997,135,15
40110062,993,134,6
40110063,990,160,20
40110095,990,109,12
40110040,990,123,8
40110027,993,100,13
40110040,995,149,8
40110082,994,108,10
40110028,998,151,9
40110022,994,124,10
40110091,997,143,0
40110080,992,126,3
40110083,990,148,12
40110017,995,119,19
40110005,998,131,4
40110052,993,154,15
40110078,993,122,18
40110014,994,132,14
40110059,997,120,16
40110096,995,102,0
40110037,997,125,11
40110072,997,142,20
40110091,990,121,10
40110014,994,154,11
40110046,993,140,12
40110087,996,131,11
40110048,994,159,2
40110063,997,152,7
40110080,996,151,16
40110060,995,109,15
40110016,997,157,15
40110091,999,158,1
40110049,993,101,18
40110084,999,132,13
40110001,997,151,2
40110090,997,138,9
40110068,991,161,6
40110021,994,144,20
40110002,997,154,16
40110022,998,144,0
40110021,990,162,1
40110017,990,119,6
40110026,999,148,6
40110044,994,100,5
40110011,999,147,2
40110022,992,103,8
40110036,992,108,3
40110069,996,135,0
40110057,994,120,3
40110093,991,160,5
40110004,992,120,10
40110054,995,143,11
40110077,993,152,9
40110024,990,141,18
40110018,998,126,12
40110021,994,113,5
40110000,999,126,12
40110094,999,122,7
40110068,997,126,17
40110035,995,138,5
40110080,996,130,20
40110049,993,122,17
40110087,995,113,15
40110040,993,111,13
40110093,993,151,20
40110060,991,131,18
40110078,997,156,17
40110086,999,117,3
40110061,999,120,3
40110002,996,151,5
40110004,994,108,4
40110035,999,111,7
40110048,991,119,18
40110045,991,158,16
40110082,991,147,5
40110031,993,143,12
40110060,996,137,0
40110022,990,106,3
40110094,993,134,2
40110089,994,106,19
40110073,998,140,16
40110045,992,148,20
40110098,994,156,7
40110015,990,122,18
40110096,998,125,0
40110062,997,145,18
40110024,991,130,3
40110036,992,141,6
40110036,996,119,18
40110084,995,109,14
40110084,998,157,18
40110087,990,122,2
40110004,999,141,16
40110067,997,150,20
40110087,996,139,11
40110098,990,136,17
40110000,990,154,11
40110021,996,115,8
40110009,994,147,17
40110034,995,146,18
40110042,992,128,10
40110047,992,122,2
40110069,993,106,15
40110000,994,102,6
40110064,990,120,1
40110043,994,103,8
40110025,993,139,10
40110001,994,113,5
40110013,996,102,6
40110013,992,123,12
40110018,991,106,10
40110065,992,162,0
40110055,990,125,12
40110083,994,153,3
40110097,995,122,16
40110088,998,132,2
40110082,993,139,9
40110047,998,159,7
40110044,996,118,11
40110080,997,138,8
40110014,992,120,3
40110048,997,143,9
40110095,990,103,4
40110039,994,143,16
40110080,995,140,10
40110092,994,114,0
40110033,997,133,20
40110048,998,159,19
40110030,990,151,17
40110025,992,153,6
40110052,998,119,17
40110019,996,112,6
40110002,993,140,6
40110088,991,163,14
40110043,996,137,2
40110070,991,146,0
40110092,990,122,11
40110044,998,104,0
40110061,998,163,9
40110062,995,116,13
40110070,997,146,11
40110071,990,111,6
40110005,990,102,17
40110022,993,135,5
40110097,990,128,2
40110056,999,123,15
40110032,990,100,10
40110087,998,110,9
40110086,998,108,10
40110002,998,101,6
40110041,991,148,14
40110047,996,162,2
40110083,996,152,10
40110083,999,137,6
40110015,996,148,14
40110058,999,117,18
40110040,991,133,11
40110098,997,126,4
40110088,996,134,8
40110068,999,131,6
40110044,995,150,13
40110019,990,131,20
40110045,994,122,15
40110020,992,152,3
40110000,999,150,6
40110020,992,159,5
40110078,997,122,20
40110033,992,103,17
40110022,990,109,0
40110051,996,161,12
40110007,997,159,16
40110023,996,146,9
40110016,997,129,4
40110072,992,118,0
40110021,992,100,9
40110033,990,114,17
40110087,993,151,5
40110072,994,104,14
40110092,993,147,14
40110016,999,109,9
40110091,994,120,5
40110058,993,110,8
40110093,995,115,16
40110098,995,158,18
40110092,990,141,6
40110093,996,162,7
40110089,990,125,3
40110095,992,153,1
40110075,992,128,10
40110021,992,147,5
40110069,997,122,8
40110040,998,160,0
40110091,991,107,19
40110024,998,133,18
40110093,993,144,5
40110075,996,156,6
40110005,994,113,13
40110034,990,105,0
40110086,997,113,8
40110046,999,124,3
40110061,992,154,19
40110015,990,141,13
40110006,999,115,2
40110087,998,115,6
40110064,994,107,6
40110071,995,135,16
40110012,994,147,7
40110068,995,136,14
40110031,996,134,4
40110081,999,149,15
40110095,997,122,0
40110020,999,133,0
40110043,996,107,8
40110055,990,141,10
40110011,993,116,17
40110008,996,162,6
40110048,995,153,1
40110008,995,128,12
40110026,994,120,17
40110001,997,152,6
40110075,994,124,9
40110034,999,136,14
40110037,995,107,6
40110074,994,152,17
40110038,993,116,1
40110062,990,163,7
40110066,998,133,3
40110033,997,162,4
40110073,993,139,14
40110078,998,127,2
40110024,996,147,7
40110008,991,150,15
40110078,997,140,9
40110038,999,152,15
40110000,994,134,19
40110005,994,133,17
40110037,996,118,5
40110005,996,129,5
40110040,998,135,19
40110094,991,135,13
40110058,993,111,14
40110075,996,120,10
40110032,996,147,9
40110046,992,105,5
40110001,991,112,20
40110037,993,156,0
40110060,999,116,1
40110096,998,139,2
40110077,994,147,5
40110032,993,157,13
40110016,996,101,8
40110039,996,133,6
40110004,998,155,3
40110066,998,124,4
40110095,995,106,19
40110010,998,103,11
40110018,996,139,3
40110057,990,104,11
40110042,995,141,7
40110074,992,127,3
40110059,991,133,8
40110039,991,135,0
40110073,993,107,12
40110005,992,105,11
40110043,995,128,6
40110065,998,147,7
40110006,994,142,2
40110070,991,108,8
40110047,998,160,14
40110072,991,135,17
40110029,995,163,2
40110082,990,142,20
40110091,993,151,4
40110000,994,142,11
40110026,991,128,8
40110064,992,115,1
40110087,994,113,15
40110004,999,130,18
40110025,990,107,19
40110088,993,141,4
40110002,997,138,12
40110087,997,148,6
40110036,990,106,16
40110096,997,118,8
40110027,993,155,3
40110043,999,114,7
40110015,991,160,16
40110061,996,111,15
40110078,997,150,8
40110053,992,116,9
40110082,998,144,6
40110074,997,144,10
40110094,996,142,13
40110099,995,113,11
40110094,993,158,14
40110077,997,114,9
40110045,991,159,8
40110041,997,116,7
40110076,990,134,18
40110081,993,160,0
40110080,991,146,3
40110091,998,101,19
40110088,990,146,0
40110049,996,118,17
40110049,997,112,19
40110033,993,134,18
40110035,997,111,4
40110047,997,163,11
40110048,993,119,17
40110062,995,105,8
40110021,999,129,1
40110018,997,147,8
40110088,995,145,14
40110073,990,163,8
40110092,996,147,1
40110072,998,103,17
40110073,991,102,1
40110020,993,111,13
40110033,990,162,9
40110093,999,134,11
40110010,994,132,18
40110045,995,117,12
40110065,995,112,14
40110033,992,158,12
40110038,999,106,9
40110092,996,110,17
40110038,997,106,2
40110084,996,113,20
40110066,998,136,0
40110028,995,139,8
40110025,990,125,14
40110063,991,155,3
40110059,995,116,18
40110042,992,146,6
40110088,998,143,19
40110095,990,142,6
40110080,995,162,18
40110047,999,101,9
40110048,993,125,18
40110047,998,141,8
40110015,998,142,7
40110070,992,153,18
40110035,995,103,14
40110032,994,157,20
40110057,990,155,7
40110054,992,107,8
40110082,997,139,17
40110010,997,114,17
40110048,991,103,2
40110063,997,142,13
40110081,995,130,4
40110081,990,149,13
40110076,996,112,8
40110057,997,126,9
40110049,998,144,6
40110094,994,123,4
40110059,992,133,19
40110057,998,147,17
40110052,995,138,4
40110027,999,124,18
40110001,996,112,8
40110021,995,152,15
40110080,990,120,1
40110048,995,161,7
40110086,994,102,1
40110003,997,134,16
40110037,995,108,3
40110073,998,127,17
40110067,991,118,11
40110096,990,134,6
40110059,999,129,9
40110093,993,127,14
40110030,990,104,5
40110039,998,102,6
40110061,994,128,15
40110084,994,104,14
40110090,996,109,16
40110076,996,145,3
40110072,996,142,11
40110013,993,124,19
40110008,999,159,17
40110027,992,141,11
40110067,992,112,11
40110050,999,139,8
40110020,990,127,14
40110067,994,112,9
40110066,990,134,19
40110073,999,107,20
40110009,993,101,18
40110072,997,155,1
40110059,994,139,0
40110016,996,163,11
40110068,998,146,20
40110014,992,139,8
40110036,996,125,5
40110056,991,152,1
40110059,995,130,7
40110062,995,158,16
40110019,994,132,13
40110008,993,145,19
40110084,991,143,6
40110097,995,158,20
40110035,997,138,12
40110094,999,106,3
40110004,994,143,10
40110094,995,149,1
40110002,999,101,2
40110019,996,138,7
40110021,994,128,16
40110005,995,147,9
40110080,998,133,7
40110038,990,157,16
40110036,991,128,20
40110084,993,146,14
40110086,998,124,6
40110018,995,116,10
40110060,994,157,0
40110052,993,134,8
40110024,992,114,1
40110060,997,101,15
40110029,998,119,20
40110069,999,107,18
40110002,993,119,0
40110030,991,144,1
40110038,994,137,10
40110037,998,159,1
40110009,997,149,0
40110007,996,103,6
40110029,991,123,13
40110065,991,100,7
40110043,990,160,15
40110033,992,120,6
40110014,999,107,2
40110013,997,108,6
40110088,991,119,12
40110002,993,127,1
40110083,997,160,8
40110031,991,158,2
40110097,992,159,2
40110092,990,126,11
40110097,999,132,19
40110088,995,125,12
40110047,996,106,12
40110036,997,140,6
40110041,993,115,19
40110096,998,150,16
40110024,990,116,12
40110061,997,145,4
40110012,993,104,5
40110091,999,162,3
40110040,997,141,2
40110073,996,153,3
40110066,997,137,17
40110080,993,156,11
40110010,996,135,17
40110068,996,106,3
40110047,990,163,14
40110012,998,147,17
40110097,997,158,20
40110080,994,105,1
40110012,991,136,2
40110054,993,157,10
40110038,999,127,7
40110063,993,115,3
40110042,992,107,18
40110057,991,163,13
40110029,996,149,0
40110083,992,109,15
40110041,997,126,19
40110021,993,133,4
40110056,996,151,4
40110052,994,145,8
40110047,991,135,5
40110084,994,120,0
40110067,998,104,10
40110093,994,123,6
40110059,997,106,0
40110038,995,133,8
40110006,991,122,20
40110075,999,104,7
40110007,993,150,17
40110028,999,138,0
40110026,997,121,10
40110014,991,150,13
40110014,996,106,13
40110003,993,102,10
40110078,999,138,5
40110019,996,119,4
40110030,991,153,11
40110031,994,157,9
40110019,993,102,4
40110060,996,123,7
40110081,990,141,16
40110062,994,110,19
40110053,993,123,8
40110019,997,135,20
40110098,999,133,11
40110014,993,132,18
40110051,997,136,14
40110046,998,155,11
40110047,990,128,9
40110066,998,131,20
40110060,992,100,20
40110058,999,155,17
40110064,993,153,2
40110022,990,151,1
40110030,995,113,13
40110029,996,101,4
40110033,991,146,15
40110036,990,103,10
40110043,997,126,20
40110050,990,132,7
40110006,997,104,4
40110056,996,136,17
40110053,998,140,1
40110084,991,128,5
40110011,996,143,15
40110016,992,129,8
40110084,997,134,13
40110034,997,102,3
40110083,992,131,1
40110044,990,120,20
40110020,992,124,2
40110007,993,116,11
40110061,992,146,7
40110071,997,156,11
40110017,999,107,18
40110009,998,116,4
40110010,990,154,5
40110079,995,110,10
40110023,997,101,10
40110001,996,118,4
40110070,991,124,13
40110073,996,116,19
40110019,997,102,5
40110098,998,126,7
40110024,996,111,18
40110046,990,118,0
40110049,999,122,20
40110069,993,129,9
40110038,991,131,11
40110031,990,140,3
40110048,995,159,7
40110079,996,136,20
40110059,992,150,11
40110093,997,103,6
40110092,991,149,19
40110092,994,163,10
40110046,998,150,13
40110054,990,119,15
40110035,991,147,8
40110037,998,138,2
40110007,999,134,4
40110087,992,124,12
40110046,999,134,13
40110086,996,148,13
40110023,997,142,16
40110050,990,161,7
40110069,990,153,18
40110077,998,148,0
40110070,998,104,16
40110003,990,116,0
40110062,997,150,2
40110013,996,121,16
40110096,996,155,17
40110071,993,117,18
40110049,998,158,19
40110093,998,132,16
40110061,995,130,3
40110098,990,153,11
40110098,993,143,11
40110045,997,117,11
40110070,995,117,8
40110031,991,124,6
40110048,991,101,0
40110076,992,145,10
40110032,990,109,9
40110041,996,163,10
40110039,994,135,14
40110053,997,104,19
40110069,999,153,17
40110075,997,110,19
40110045,996,120,17
40110077,998,112,3
40110060,999,143,15
40110029,999,138,13
40110013,995,119,19
40110008,998,110,0
40110066,997,156,4
40110062,999,160,4
40110032,999,147,7
40110086,999,118,14
40110038,991,126,12
40110071,992,163,1
40110074,993,155,17
40110082,996,153,20
40110089,992,146,2
40110040,994,147,10
40110070,998,105,9
40110037,990,125,17
40110037,991,111,9
40110037,991,151,20
40110013,996,101,17
40110023,999,162,6
40110069,996,120,5
40110061,990,118,12
40110047,991,148,13
40110068,999,101,6
40110030,996,129,14
40110020,997,143,7
40110025,995,121,3
40110009,995,111,6
40110085,999,154,15
40110072,995,162,18
40110016,993,141,20
40110039,990,134,11
40110050,992,161,10
40110050,996,161,12
40110054,990,141,14
40110029,994,163,18
40110090,997,163,17
40110025,994,161,17
40110009,993,122,1
40110007,990,140,11
40110081,990,109,9
40110071,997,117,19
40110005,991,107,18
40110009,992,162,12
40110076,991,109,3
40110052,990,116,10
40110021,995,109,1
40110010,992,141,12
40110090,995,158,13
40110072,997,137,18
40110031,998,160,6
40110048,990,105,9
40110097,996,140,11
40110027,999,152,20
40110092,991,159,0
40110042,997,105,4
40110075,994,144,1
40110005,994,117,7
40110018,994,118,20
40110047,990,108,17
40110048,996,120,13
40110017,999,126,18
40110057,995,127,16
40110059,991,132,10
40110022,992,158,17
40110081,994,160,5
40110010,995,125,7
40110099,994,108,17
40110092,995,125,11
40110096,990,145,18
40110076,991,150,13
40110070,999,156,7
40110030,990,134,15
40110031,991,147,14
40110008,996,115,14
40110008,995,118,4
40110017,996,146,9
40110000,996,145,3
40110009,996,113,7
40110064,999,121,2
40110080,997,106,9
40110073,996,118,1
40110035,991,111,8
40110037,997,153,17
40110027,999,112,11
40110002,991,163,6
40110012,992,142,0
40110045,999,114,9
40110013,994,125,9
40110052,996,110,11
40110055,993,122,19
40110010,996,159,20
40110093,991,141,14
40110075,996,150,13
40110072,994,131,11
40110051,992,137,1
40110051,995,112,8
40110084,998,132,9
40110013,993,120,4
40110063,997,156,7
40110054,999,118,7
40110030,995,116,6
40110022,997,124,15
40110062,996,110,8
40110034,993,111,1
40110069,997,161,15
40110021,991,153,11
40110099,999,156,15
40110027,993,117,11
40110034,996,126,10
40110099,996,128,3
40110042,997,112,6
40110064,990,105,2
40110085,999,143,16
40110049,997,146,9
40110059,995,160,1
40110013,997,163,12
40110045,991,153,1
40110057,995,139,17
40110067,997,135,6
40110097,990,107,13
40110065,991,135,3
40110085,990,138,13
40110042,999,113,14
40110061,995,162,19
40110089,999,135,12
40110049,996,131,17
40110093,995,104,12
40110028,994,131,13
40110004,999,111,2
40110047,991,150,16
40110059,990,108,13
40110094,995,130,3
40110076,990,139,10
40110038,990,100,5
40110021,997,157,17
40110042,993,151,11
40110073,994,157,8
40110041,992,151,15
40110019,999,101,6
40110022,998,156,10
40110084,991,160,7
40110056,998,131,4
40110050,999,132,0
40110047,993,154,17
40110050,994,123,6
40110072,996,149,18
40110024,992,126,16
40110097,995,140,4
40110048,996,141,9
40110062,998,113,10
40110056,993,142,19
40110037,995,148,14
40110027,996,134,13
40110060,993,141,10
40110031,996,140,14
40110071,996,154,4
40110095,994,142,19
40110072,995,147,3
40110049,990,138,11
40110001,995,105,8
40110082,996,159,11
40110050,992,117,15
40110021,996,139,6
40110073,997,134,10
40110085,995,101,12
40110056,999,145,4
40110032,991,118,1
40110056,995,153,11
40110091,995,155,9
40110084,997,139,2
40110088,997,136,20
40110002,990,103,7
40110038,998,101,14
40110036,996,136,1
40110072,998,138,7
40110041,995,130,17
40110033,995,156,9
40110097,995,106,19
40110013,999,139,8
40110009,992,145,4
40110045,999,124,0
40110049,991,117,14
40110084,990,126,18
40110092,998,143,8
40110009,997,127,19
40110072,990,104,11
40110030,999,145,17
40110031,991,117,18
40110054,992,150,9
40110038,992,152,2
40110087,998,149,2
40110002,995,101,16
40110024,995,139,15
40110017,996,138,1
40110011,990,146,16
40110000,994,156,4
40110055,992,146,13
40110046,999,114,11
40110044,992,118,6
40110019,993,115,13
40110005,993,155,12
40110067,993,119,16
40110076,999,112,6
40110087,995,155,10
40110074,997,139,8
40110089,995,156,3
40110070,993,148,9
40110037,996,138,6
40110074,991,117,9
40110041,997,128,1
40110021,995,129,13
40110020,999,147,11
